,cake_sales,desert_sales,summer_months,temps
634,50220.19236,52953.27377,0,52.88487773
635,34196.43512,32820.12569,0,32.78571993
636,56233.75619,54508.40966,0,54.5082769
637,36018.48435,34327.1421,0,34.30953869
638,33349.266,31223.90793,0,31.22610452
639,73575.05744,74864.18114,0,74.84483159
640,49896.65758,46158.6376,0,46.08862638
641,29547.21316,32072.82731,0,32.11087954
642,66709.4672,67924.82958,0,67.85851306
643,69996.41042,70668.2995,0,70.72282454
644,68434.37322,68092.75337,0,68.0702783
645,41865.83617,37414.38853,0,37.43712095
646,67642.99943,75535.93812,0,75.38983797
647,33410.24881,34676.89074,0,34.73946428
648,55967.52257,64502.07566,0,64.47815913
649,47143.46846,49829.0806,0,49.79627137
650,85204.62883,65959.6138,0,65.93900048
651,69433.27309,80815.96682,0,80.8343741
652,36014.36633,38346.67733,0,38.37802528
653,61445.5729,62846.33228,0,62.78058568
654,73490.04046,74888.97769,0,74.85528781
655,85452.57036,82035.97158,0,82.19001903
656,69188.96486,61922.79494,0,61.92901201
657,37855.58206,36953.52785,0,36.96429398
658,65670.12793,68621.84785,0,68.71925417
659,77393.36507,79422.69216,0,79.47670287
660,39801.54181,36697.22937,0,36.76899864
661,63321.86043,76953.17913,0,76.9078603
662,74900.98843,61145.9866,0,61.05835483
663,66284.35508,55031.44858,0,55.03299345
664,75533.55371,76802.3075,0,76.74852217
665,63539.07629,67183.35171,0,67.15179057
666,59500.06043,60244.52419,0,60.27736526
667,84176.31542,76294.06503,0,76.15698795
668,41525.70271,40575.99863,0,40.53003991
669,80166.87072,77730.02953,0,77.75038344
670,60829.89607,52624.0158,0,52.67234021
671,69066.1489,68361.59516,0,68.31195649
672,68715.55459,70306.83412,0,70.31670891
673,29861.38656,31178.88359,0,31.18152842
674,73428.49966,67065.77121,0,67.09944716
675,51177.16115,41509.92077,0,41.50070263
676,43356.59484,42064.5921,0,42.09664105
677,39001.94628,36779.60258,0,36.80132833
678,39808.85541,43478.91668,0,43.43024422
679,89658.24246,81856.98377,0,81.85168509
680,47376.07318,57766.41501,0,57.84053565
681,81748.71566,81852.134,0,81.72601593
682,71340.21579,79730.9698,0,79.78122123
683,42035.55167,39194.19205,0,39.22589568
684,62847.11509,67902.63794,0,67.92206616
685,41830.77823,44209.17064,0,44.17410162
686,41146.08088,54622.06421,0,54.68990403
687,74517.26516,82075.38783,0,82.15634369
688,40151.94465,39163.08521,0,39.21639825
689,34481.65262,37416.87114,0,37.44950865
690,39489.23332,48864.67042,0,48.83818313
691,38483.98553,39932.78645,0,39.93819189
692,40334.70422,45893.85649,0,45.86800849
693,60800.87524,50832.0482,0,50.85383345
694,41003.65132,40228.02186,0,40.15866974
695,58609.49496,67061.33652,0,66.98533228
696,82524.97879,81012.99157,0,80.90044938
697,39967.19331,38539.71662,0,38.49016373
698,58508.73555,56173.84498,0,56.09661056
699,59962.0827,60000.57029,0,60.00966416
700,46612.84012,52832.36107,0,52.90868895
701,54240.58237,50732.94126,0,50.71921231
702,44851.93922,44545.88796,0,44.47917611
703,55735.18281,56147.18219,0,56.13798777
704,40158.86423,35276.56236,0,35.24891762
705,43027.28481,40844.00854,0,40.89348268
706,63706.98308,61130.95806,0,61.21680131
707,42603.40592,43684.98573,0,43.6988234
708,59494.8799,68677.18974,0,68.61396535
709,49777.31381,45533.4488,0,45.56335554
710,59197.42556,60401.96842,0,60.49673079
711,52442.86777,61796.21332,0,61.80679125
712,49400.04407,52973.83391,0,53.02415387
713,40424.19333,45273.09662,0,45.22968937
714,43802.30334,44804.85828,0,44.82469511
715,43251.80816,43873.11621,0,43.83956797
716,35518.10946,37907.18613,0,37.90883708
717,23998.39611,28089.50183,0,28.09085235
718,48808.43346,56574.74284,0,56.54238077
719,31601.05992,30352.40368,0,30.34002533
720,63663.435,64592.05674,0,64.57981217
721,81933.04116,81031.56888,0,81.05093738
722,44928.62785,42799.32222,0,42.8154949
723,31474.07117,31566.72093,0,31.59386274
724,45641.81846,51388.13807,0,51.2816327
725,31716.29648,33761.44142,0,33.76444748
726,66809.69227,63700.76133,0,63.7660333
727,76909.11662,78358.78114,0,78.48027143
728,66014.63139,61625.84642,0,61.55832641
729,45764.24839,41198.77691,0,41.17275557
730,47650.99215,46533.54616,0,46.50804643
731,46286.72252,43349.71422,0,43.31891329
732,70799.82868,73574.14894,0,73.5424909
733,77537.08417,74904.0773,0,74.88490653
734,40570.93874,37928.86744,0,37.89204458
735,53536.08287,55004.18304,0,55.01441783
736,63775.03925,65583.30347,0,65.64147086
737,71709.5221,67921.79252,0,68.06491486
738,40593.96512,37167.76671,0,37.09771934
739,44232.55666,44947.23456,0,44.97213915
740,40709.1245,42575.57061,0,42.65306185
741,28913.65146,35046.0617,0,35.00550068
742,70105.46361,72293.79461,0,72.25374262
743,72611.59462,74430.03999,0,74.36037147
744,47374.46425,57217.09972,0,57.17105709
745,34384.66248,36949.23939,0,36.94003051
746,41833.41904,39156.94994,0,39.18920464
747,61237.43893,56506.62257,0,56.47008274
748,38886.24222,39241.90816,0,39.29098359
749,36102.47979,38787.74634,0,38.85699047
750,65167.64025,66332.51431,0,66.36865701
751,37566.13628,36000.86087,0,36.00236677
752,32408.19843,29206.21963,0,29.17670121
753,58190.17082,63747.38334,0,63.78434116
754,84871.82588,78107.23709,0,78.0366963
755,71102.20883,72817.90846,0,72.922824
756,39872.4111,46601.23833,0,46.61764981
757,30540.29829,29630.88353,0,29.62744122
758,60280.37506,52508.03298,0,52.50395151
759,39632.4253,41880.92834,0,41.81171451
760,44097.07544,49036.82994,0,49.06616228
761,63777.67889,68448.36823,0,68.5242803
762,51258.5659,44560.84014,0,44.5975305
763,55227.45803,60008.9847,0,59.99663858
764,29047.87498,29113.76895,0,29.12368829
765,38111.90381,47592.01694,0,47.66990229
766,63428.5237,56220.96114,0,56.20971183
767,91188.9391,78756.79349,0,78.73773995
768,38006.53088,42440.83396,0,42.40920003
769,67303.56754,79748.39766,0,79.72255477
770,39990.29971,39936.45481,0,39.95262228
771,30971.83232,29289.7144,0,29.28736314
772,74948.69378,69366.92529,0,69.39509843
773,74766.79921,77579.55225,0,77.53414197
774,43917.79032,49297.94231,0,49.35531482
775,50455.39001,49126.4705,0,49.09891194
776,56708.48413,56454.14403,0,56.33550014
777,37142.93783,37540.12575,0,37.55627032
778,32800.73989,27363.78654,0,27.35059832
779,41181.34699,36667.026,0,36.66945387
780,77717.08654,74279.0363,0,74.22903846
781,60260.00233,64986.63438,0,65.09156966
782,78648.62977,67721.8648,0,67.81341688
783,36767.80999,38294.72737,0,38.27118143
784,64791.23296,80035.30183,0,80.06965943
785,91268.63868,79641.04308,0,79.59941889
786,58783.04209,58833.82412,0,58.90606336
787,42992.79164,42712.70383,0,42.6824308
788,31368.76421,31923.25921,0,31.9425138
789,79772.65455,78751.85987,0,78.7934504
790,67322.4935,69580.17861,0,69.52791331
791,37350.88106,38858.93132,0,38.85371186
792,58684.15587,63928.43795,0,63.87227306
793,48702.59152,49057.9004,0,49.03809923
794,70695.62646,70758.34996,0,70.85008574
795,49655.41284,46536.67457,0,46.56273777
796,78609.23127,76407.01237,0,76.56728354
797,64932.50902,74278.15237,0,74.3217763
798,76406.42144,79176.85395,0,79.17437764
799,55273.24403,52502.52941,0,52.4448394
800,74940.11046,80925.78191,0,80.95982266
801,78472.17098,80082.56123,0,80.1406176
802,47504.53931,49099.93228,0,49.14007353
803,44089.57503,45659.66458,0,45.61414554
804,38612.98007,40126.51242,0,40.10468966
805,89184.5659,83850.67338,0,83.86587932
806,57014.31233,51925.85563,0,51.98268104
807,58463.83055,55739.85413,0,55.68959433
808,55127.26912,57471.33583,0,57.43743014
809,46165.42543,52481.11329,0,52.53834451
810,46135.71134,51631.03329,0,51.6556657
811,84907.93177,77164.25488,0,77.01206772
812,38417.13276,42621.13771,0,42.71329518
813,45149.46069,51271.62784,0,51.22255244
814,76042.05397,71718.52543,0,71.74645294
815,39001.60262,39634.772,0,39.59488157
816,70176.42066,72658.79288,0,72.59964517
817,60905.09382,60719.1099,0,60.6323844
818,74211.70949,72559.92886,0,72.59658564
819,89658.39076,81097.94507,0,81.02699177
820,51104.17885,53398.65971,0,53.34969276
821,63523.7059,74559.18016,0,74.68052335
822,83009.8989,78554.09134,0,78.56468761
823,44565.66761,45655.68277,0,45.62133653
824,81957.39241,71075.40772,0,71.15851053
825,84565.89483,78887.22465,0,78.89024394
826,64127.45324,59105.22768,0,59.14115429
827,57957.0307,53325.5402,0,53.25258749
828,81838.5846,78446.66105,0,78.45698632
829,83514.57844,75506.88191,0,75.46960078
830,93205.99195,80409.55763,0,80.53148449
831,42453.92282,41836.54575,0,41.94159099
832,73251.57009,66998.72218,0,66.86055573
833,46295.2088,47110.37312,0,47.08323006
834,74728.308,66797.47487,0,66.92614184
835,41707.04629,41781.08612,0,41.84731134
836,74081.44855,75027.79784,0,75.15671224
837,43481.49906,46797.87862,0,46.83436795
838,67721.27072,73439.62527,0,73.34320883
839,78317.66144,72753.91632,0,72.77291192
840,84082.77451,78876.84687,0,78.88898457
841,57497.12952,58878.33054,0,58.84793437
842,47802.58487,55317.2447,0,55.3573212
843,63219.23271,57416.89355,0,57.47336758
844,47739.11942,45214.19307,0,45.19015811
845,88339.12383,87683.15822,0,87.68634598
846,73859.72967,70051.01858,0,70.03689119
847,55695.14479,54019.44717,0,54.0433352
848,89557.13007,85804.26218,0,85.82022655
849,46298.80904,47892.23595,0,47.89599748
850,47735.30866,49738.33728,0,49.68881509
851,76871.44416,78927.60886,0,79.01026913
852,52905.09394,44286.49794,0,44.22885126
853,80557.52982,77831.28981,0,77.89887532
854,70867.95696,73303.33848,0,73.30433292
855,62632.59057,64164.37264,0,64.29946101
856,60816.53397,55724.96784,0,55.62635108
857,51607.54354,61930.5178,0,61.92935862
858,80186.6472,79520.35564,0,79.50702538
859,42073.03342,43797.99711,0,43.85103897
860,70594.20821,86057.63799,0,86.03797531
861,57384.30863,54609.47228,0,54.59867279
862,57839.8773,55633.30789,0,55.56709964
863,52502.7988,65126.63258,0,65.08988833
864,59228.08629,57858.29044,0,57.93133786
865,46012.80185,52222.7775,0,52.17515031
866,76914.24999,79618.33577,0,79.59514416
867,47466.7466,43928.68783,0,43.87891336
868,50428.21569,48519.74428,0,48.63451619
869,68887.89304,76063.42271,0,76.20618747
870,44666.34128,40668.57462,0,40.64250599
871,90305.71378,81916.80508,0,81.85240462
872,71345.37326,76820.94659,0,76.71658456
873,62970.46164,62079.25533,0,62.17193207
874,41603.98754,46573.31609,0,46.59489687
875,79123.82118,70402.69777,0,70.42329423
876,86378.41523,78440.65152,0,78.42744607
877,69651.47378,69926.06176,0,69.96486089
878,59675.84504,57196.16709,0,57.14021241
879,52950.28476,60228.40121,0,60.19324754
880,60618.1322,66042.84537,0,66.04951035
881,84052.67969,82282.59141,0,82.27561835
882,88545.43699,79778.5612,0,79.80623692
883,48675.50628,47298.9324,0,47.20377558
884,38082.03628,45892.05563,0,45.8676125
885,61847.88822,58880.26761,0,59.02641477
886,86903.70737,77701.997,0,77.76444137
887,49589.49598,55528.15781,0,55.54413527
888,77055.98918,81771.82488,0,81.77744366
889,65016.85533,60776.48376,0,60.79404957
890,70247.17203,76065.15298,0,76.06849023
891,53468.08765,54421.03986,0,54.47302123
892,56102.63178,47592.71514,0,47.59761079
893,46173.88338,48321.28106,0,48.34996907
894,51572.92599,62288.3391,0,62.34236135
895,92993.96305,80509.44702,0,80.46551489
896,41526.38016,48363.03188,0,48.34517377
897,55193.48405,57453.57694,0,57.44473907
898,74799.09948,69796.80679,0,69.84490143
899,47497.39194,53488.50858,0,53.51385836
900,52167.16716,46370.9873,0,46.44844348
901,70716.99483,57699.63775,0,57.76771475
902,53013.97269,53543.0799,0,53.47023208
903,70010.00646,71872.84073,0,71.81180356
904,61702.56484,73629.25299,0,73.58386759
905,79348.18869,84194.41423,0,84.07610782
906,47288.46705,45669.98983,0,45.71629235
907,65777.56357,64309.25515,0,64.32336745
908,60453.62752,62181.47087,0,62.18238564
909,73480.43144,77944.67782,0,77.94065405
910,63284.56546,62545.33526,0,62.59300467
911,86688.44323,86621.41223,0,86.70501313
912,65402.67433,68306.80871,0,68.36579799
913,80076.55821,85401.64646,0,85.52732055
914,56793.49713,57898.06169,0,57.94870917
915,46803.35491,40711.60571,0,40.68873965
916,59302.39374,62379.48108,0,62.39625812
917,46295.98278,47595.43645,0,47.52233274
918,66958.22073,55500.09232,0,55.52190954
919,77773.10305,75209.83662,0,75.29147732
920,50448.94436,50908.01238,0,50.93680547
921,40426.40468,47774.52011,0,47.77541429
922,46302.46092,50401.28209,0,50.45683293
923,102437.3046,85208.93089,0,85.20022275
924,40216.59471,45846.86175,0,45.83035441
925,70753.72441,77482.8537,0,77.40383584
926,63007.26612,60689.67239,0,60.61620414
927,61694.95246,58760.39191,0,58.77084538
928,60702.24009,59855.35722,0,59.75122327
929,59684.01617,58366.35251,0,58.39445891
930,70526.6096,83482.8336,0,83.34234929
931,47938.07875,45066.12556,0,45.00052815
932,93204.40619,83938.24204,0,83.86159971
933,45908.10629,43011.71799,0,43.02702979
934,58051.84882,68024.27568,0,67.91145802
935,48409.9947,50982.01308,0,50.94767395
936,39470.45559,40189.42807,0,40.19018128
937,104624.9855,86784.57967,0,86.63602672
938,59459.5314,68684.24,0,68.63715194
939,55147.23737,53190.69844,0,53.12625243
940,58826.63801,64691.75357,0,64.80605903
941,57721.04369,49214.4992,0,49.16646122
942,60100.62732,58736.97358,0,58.75174532
943,87036.7491,87585.66313,0,87.63527903
944,75812.07981,80407.28611,0,80.48136045
945,84429.46514,84047.2614,0,84.05398401
946,86220.5349,69934.62319,0,69.91549047
947,81509.33513,76711.75396,0,76.65337425
948,76124.86449,71816.45132,0,71.83697525
949,92065.39607,82657.97921,0,82.4883344
950,46354.74136,47499.50858,0,47.5152037
951,38608.54078,40792.79515,0,40.85613152
952,77321.75329,74606.38107,0,74.48839714
953,61436.45375,60202.36235,0,60.16706088
954,78112.38583,67382.93177,0,67.37393349
955,65845.31137,58787.80689,0,58.72191838
956,53608.04228,47199.89573,0,47.15753725
957,39224.84109,42605.86586,0,42.59069021
958,58537.78613,62610.49717,0,62.67469308
959,42265.73732,44582.39243,0,44.57713891
960,67123.95229,63642.2516,0,63.58623816
961,65045.33229,82145.35926,0,82.23391637
962,49771.19069,46996.10455,0,46.94413866
963,92553.95724,83485.63275,0,83.46579237
964,93902.89923,86879.81428,0,86.91640019
965,62754.97255,68099.67169,0,68.11971184
966,49528.43995,48598.21475,0,48.63926209
967,41960.05558,38979.47235,0,38.98394175
968,38334.7945,40237.91153,0,40.25074128
969,81856.79771,69400.55653,0,69.51187798
970,59949.18213,65608.66325,0,65.59574754
971,73772.13548,75032.23337,0,75.11920525
972,71216.86643,73850.02106,0,73.83229422
973,84931.63445,87165.66332,0,87.12391419
974,65248.25604,71302.30636,0,71.36291714
975,73087.43339,68789.18548,0,68.83150299
976,65226.86897,61013.36214,0,61.02148254
977,68282.91205,69697.06785,0,69.68676637
978,79774.67002,77146.06847,0,77.19355255
979,65032.70961,68485.29061,0,68.60441534
980,80917.86485,82538.71498,0,82.38855956
981,53392.71232,49720.7443,0,49.66744582
982,90798.39227,81289.48768,0,81.31110634
983,58291.43108,55019.12021,0,55.04683722
984,55022.06276,52015.7291,0,52.06635874
985,35850.36736,40022.42585,0,40.08329685
986,72948.7306,83499.55197,0,83.59383139
987,98932.15734,86388.60888,0,86.33119911
988,63573.35407,60284.54776,0,60.26483232
989,45907.34141,43586.97236,0,43.55176122
990,40764.8261,49626.1236,0,49.59323184
991,82860.75767,83772.09313,0,83.75065651
992,91009.78316,86729.66551,0,86.69233788
993,44818.5298,57520.63693,0,57.51521812
994,55310.35166,52809.31465,0,52.75828917
995,54929.02868,52256.2632,0,52.27170118
996,52632.82994,57223.32595,0,57.18484503
997,79054.55158,66626.05781,0,66.70827583
998,51107.63467,63418.30677,0,63.38181509
999,67179.29926,65480.52049,0,65.47925485
1000,54431.09337,47776.79964,0,47.79734725
1001,72975.61898,85225.31314,0,85.30655307
1002,73655.20626,69637.87205,0,69.6309414
1003,94757.38357,88409.17899,0,88.41743246
1004,54294.42562,56721.58841,0,56.72603631
1005,84846.22677,85503.32777,0,85.48808536
1006,71342.27098,64518.45415,0,64.4868204
1007,76046.01067,78362.16098,0,78.27489832
1008,69917.79829,71331.23946,0,71.33501915
1009,81433.2088,84849.08255,0,84.92394995
1010,59431.64069,59922.01444,0,59.92038256
1011,100344.7463,86277.47594,0,86.22557995
1012,59709.06429,60422.84465,0,60.43057624
1013,38943.76038,48544.26354,0,48.614873
1014,67738.6837,59928.74438,0,59.92569849
1015,54819.43059,53832.71437,0,53.80016036
1016,49474.75079,52606.16856,0,52.55521141
1017,81291.51902,80753.40746,0,80.70182232
1018,89187.81862,85395.01474,0,85.33428202
1019,84572.3336,83578.77539,0,83.47079701
1020,59090.86867,55187.4193,0,55.23739997
1021,87017.66546,89422.77144,0,89.50032885
1022,105052.7946,91172.01289,0,91.13757001
1023,47624.12782,48784.90588,0,48.81315028
1024,63353.97946,70185.17044,0,70.28754208
1025,44426.48382,48773.10907,0,48.68096498
1026,92413.18718,88810.37319,0,88.86690337
1027,53733.81233,54511.6418,0,54.53783483
1028,75193.1987,83345.77398,0,83.32804377
1029,61940.43552,56840.12656,0,56.878988
1030,54042.9147,54452.21899,0,54.46445597
1031,80724.10269,90537.93594,0,90.6069166
1032,73496.91745,63867.2851,0,63.90314766
1033,57203.92023,62088.63542,0,62.12364603
1034,61568.09504,71048.5183,0,70.99847443
1035,87108.61641,89531.54699,0,89.52367786
1036,75926.93569,92332.51077,0,92.56253141
1037,78706.60999,75262.35802,0,75.33558073
1038,77152.73216,78166.35014,0,78.21996204
1039,49647.54532,54195.18748,0,54.20142014
1040,82134.72263,75825.65084,0,75.87263763
1041,89861.97705,80486.26812,0,80.45959168
1042,68665.73888,76841.62196,0,76.86395189
1043,70374.25189,69249.55116,0,69.2578266
1044,46586.88817,49708.95197,0,49.73009222
1045,82622.21408,83429.64218,0,83.42675658
1046,54489.36351,58062.52318,0,58.04545853
1047,56415.70147,52735.86895,0,52.71540614
1048,79491.39541,81573.57204,0,81.59553242
1049,74625.24411,68564.18288,0,68.52753427
1050,90776.0725,92308.04461,0,92.23803668
1051,69563.42381,64235.00785,0,64.19458717
1052,85460.20857,83629.06101,0,83.64597977
1053,57358.16057,51736.01749,0,51.75316205
1054,62626.16329,56968.84571,0,57.02763404
1055,56787.94838,52590.05469,0,52.56704218
1056,82529.10361,89055.18867,0,88.93962866
1057,89474.35491,86615.8833,0,86.61335165
1058,54469.17853,65229.23891,0,65.14210784
1059,86002.62741,85906.85962,0,85.83063433
1060,68949.68203,80151.44954,0,80.2438424
1061,61264.11726,55683.37968,0,55.67567756
1062,64599.29693,53996.18968,0,54.01299948
1063,56815.78845,63920.53623,0,63.88380265
1064,74499.89668,73550.8014,0,73.50304231
1065,94182.51874,77891.75335,0,77.90984926
1066,63879.11746,70597.78169,0,70.45271462
1067,60678.0632,66031.69064,0,65.98842786
1068,71690.7181,80599.71573,0,80.59833948
1069,71498.56793,61747.59992,0,61.6555673
1070,63345.82805,72912.23362,0,72.84827652
1071,46622.82355,51933.52936,0,51.93732616
1072,83541.14206,87531.61421,0,87.47702917
1073,78722.84082,72068.41425,0,71.8525185
1074,76685.637,78181.05957,0,78.26816618
1075,105313.3993,90306.26913,0,90.57115173
1076,62051.5653,73932.58616,0,74.02690178
1077,51512.05718,58277.81689,0,58.22136598
1078,48103.45016,52939.52764,0,52.82178416
1079,44975.49843,51107.31889,0,51.05753773
1080,84722.32316,77661.44353,0,77.78814999
1081,82739.20817,88708.83582,0,88.69491073
1082,44846.48286,56417.2805,0,56.35137742
1083,49488.10778,58245.66974,0,58.22348697
1084,69115.65558,74512.3887,0,74.58741481
1085,79986.95216,71387.03848,0,71.40632684
1086,87750.09412,79901.21747,0,79.9884406
1087,64311.07774,72803.87884,0,72.79081762
1088,91420.64551,84289.58665,0,84.37260496
1089,80836.79354,72545.64795,0,72.55101533
1090,94981.6966,91495.09101,0,91.35672405
1091,63403.48961,65384.00398,0,65.31883283
1092,68071.51724,65498.48156,0,65.46786567
1093,84278.90571,92123.08393,0,91.9713446
1094,54698.85783,61619.91377,0,61.74792776
1095,86390.15256,81766.45352,0,81.68649513
1096,83558.57824,87858.96942,0,87.81580923
1097,69609.70809,70528.15663,0,70.50660388
1098,69271.34009,82898.46515,0,82.90945015
1099,72742.68117,70399.76346,0,70.42313739
1100,93946.31191,90172.44449,0,90.44453306
1101,50437.88018,55691.14104,0,55.76428669
1102,89113.6491,84371.2712,0,84.35011436
1103,90599.76043,82171.32767,0,82.21427448
1104,67565.98058,65024.74958,0,65.17953853
1105,60218.78021,63770.39088,0,63.78586103
1106,45870.44473,50509.07548,0,50.54711444
1107,57577.0253,57289.28916,0,57.32213127
1108,52659.35341,55994.1277,0,55.90869826
1109,47786.99071,51018.0985,0,51.0660419
1110,70100.33451,68106.34247,0,68.08508575
1111,77092.62775,82459.20658,0,82.51350544
1112,64490.12987,59985.2323,0,59.93870779
1113,75454.95881,66694.41885,0,66.65099646
1114,90615.18418,83383.84721,0,83.28118532
1115,83862.03225,78474.65226,0,78.43316471
1116,64303.52458,66118.01809,0,66.15790854
1117,72159.42721,74689.61856,0,74.68577933
1118,43954.35532,51894.07055,0,51.96808295
1119,62133.53589,61442.77356,0,61.36546122
1120,84041.39319,68560.7529,0,68.6507145
1121,87787.58045,90278.34416,0,90.33329327
1122,65617.6881,69191.1177,0,69.2338479
1123,110857.6006,89279.75104,0,89.21154922
1124,70537.92982,67582.69539,0,67.5059401
1125,74696.13389,70410.35008,0,70.34028063
1126,68486.12985,70699.92065,0,70.70261257
1127,72626.31333,71308.06581,0,71.31251652
1128,55753.3329,52273.9978,0,52.23293622
1129,85890.45227,84833.58153,0,84.94447694
1130,82223.49399,89995.57581,0,89.7834434
1131,66903.67702,70411.92338,0,70.42153062
1132,85711.17834,82054.5271,0,82.02394725
1133,58390.48264,73167.91223,0,73.17011747
1134,57852.70256,57119.05569,0,57.21481725
1135,67130.62919,76261.70317,0,76.34853264
1136,92427.13693,93387.1001,0,93.25496218
1137,82843.61563,80651.00714,0,80.71628777
1138,66643.05115,69077.2957,0,68.93413767
1139,47047.58248,53914.55379,0,54.06315349
1140,85524.88413,93872.21654,0,93.70721591
1141,73922.78563,63513.76918,0,63.53832029
1142,75659.15772,77551.2305,0,77.6013283
1143,116809.0678,88347.09592,0,88.33236875
1144,59734.33392,63371.10428,0,63.48715353
1145,64464.89008,62351.49176,0,62.35036832
1146,43947.73748,50635.2131,0,50.64966506
1147,50590.18205,51908.4583,0,51.89606209
1148,88654.02636,84558.01344,0,84.42511272
1149,100269.8459,94007.41791,0,94.03066683
1150,84620.50666,84476.44838,0,84.33385372
1151,51138.71116,49669.61055,0,49.66798818
1152,64812.8249,66008.79457,0,65.98131269
1153,85605.05204,82248.73772,0,82.30505369
1154,78931.6997,68289.80037,0,68.27884978
1155,58791.19489,54783.04849,0,54.75547222
1156,80993.91622,77273.16749,0,77.27786384
1157,78074.15219,77851.25882,0,77.92107996
1158,54830.37567,53207.58352,0,53.12387904
1159,49729.01288,49868.63681,0,49.87612075
1160,97110.63841,92481.62398,0,92.46520266
1161,52607.49502,53847.62495,0,53.84845064
1162,65434.49519,66856.00873,0,67.07365466
1163,49771.72307,52438.12228,0,52.45567357
1164,89286.53996,78059.40828,0,78.07495947
1165,68043.98418,67951.95729,0,67.96310586
1166,55778.64362,60581.99277,0,60.63724126
1167,87003.89426,92568.92272,0,92.54127674
1168,78698.96082,79946.92177,0,79.79138345
1169,53079.14594,52941.29709,0,52.98592606
1170,61923.02363,56794.7223,0,56.75264749
1171,65784.86648,69860.14421,0,69.84537653
1172,99549.80554,84303.88645,0,84.16466195
1173,100526.7485,92781.52616,0,93.01044091
1174,59285.31888,57942.16466,0,57.96960021
1175,82874.61526,89901.17649,0,89.93967717
1176,56794.75421,54405.12857,0,54.37820388
1177,78090.64636,80170.26226,0,80.07390705
1178,73441.39339,86131.47934,0,86.07959981
1179,49155.81332,49642.3848,0,49.63063455
1180,53427.97055,58490.26975,0,58.47491525
1181,83022.69834,75744.16443,0,75.75316058
1182,67571.21788,64535.77276,0,64.58061838
1183,78892.98944,67167.59351,0,67.20452721
1184,75709.95473,76023.16837,0,75.94222364
1185,85047.77801,85408.48526,0,85.56154789
1186,95488.25044,90403.71175,0,90.59346157
1187,66913.81684,67876.83009,0,67.89053783
1188,97279.53718,82715.82289,0,82.71744005
1189,59427.6452,65062.13172,0,65.08207012
1190,56726.06843,58138.9591,0,58.15346916
1191,74124.10152,59646.89349,0,59.69950114
1192,72806.34761,73067.81552,0,73.16194042
1193,75406.16002,59862.57801,0,59.86183911
1194,79079.09268,86802.81492,0,86.77302089
1195,85628.14554,83855.8305,0,83.80395047
1196,56633.99852,54687.16709,0,54.70371576
1197,87100.67964,72228.74507,0,72.21532321
1198,70055.87047,69379.29564,0,69.37362613
1199,42694.41045,49891.95881,0,49.94437699
1200,101772.8762,84009.71416,0,84.02093601
1201,88576.25885,87656.94675,1,87.6315775
1202,97823.59741,91245.83054,1,91.35997348
1203,95030.41433,65214.14596,1,65.30601987
1204,78559.2463,57428.48192,1,57.48959187
1205,107389.8206,87687.34703,1,87.67945871
1206,120320.4393,93329.21932,1,93.26955358
1207,100704.8629,74087.97319,1,74.03733754
1208,105621.803,80139.99558,1,80.12619528
1209,90388.98709,81614.29421,1,81.54830434
1210,94727.53133,71605.88597,1,71.56826118
1211,84592.27877,59808.12691,1,59.77943316
1212,108937.3529,70701.52612,1,70.59421322
1213,78214.53174,58479.35844,1,58.42572187
1214,116606.3926,89892.70052,1,89.88860953
1215,109159.366,93156.44799,1,93.30909254
1216,107004.8173,92236.72968,1,92.14530892
1217,74158.64752,59878.24417,1,59.88627755
1218,100453.8396,76373.00018,1,76.32424686
1219,87521.56937,65793.75579,1,65.87474066
1220,96901.50366,70713.40914,1,70.85409422
1221,112663.8527,86141.35771,1,86.16492607
1222,87947.19137,70713.06569,1,70.71634887
1223,77575.12987,68137.26721,1,68.1609994
1224,80997.62721,59302.46911,1,59.31679972
1225,89224.69081,66686.85491,1,66.60647304
1226,80159.0367,71555.74163,1,71.51457676
1227,96952.31945,77470.4537,1,77.49998863
1228,99665.91048,93339.84304,1,93.20060226
1229,77854.01583,63441.28165,1,63.49219446
1230,102755.2728,80573.41332,1,80.67823916
1231,77942.74575,57575.39656,1,57.55170123
1232,109620.0215,90087.1506,1,90.06343106
1233,87797.26377,67315.15693,1,67.44695054
1234,105872.958,76060.21565,1,75.94036123
1235,84911.23546,82058.40193,1,82.14921274
1236,108129.4772,91750.99544,1,91.74982835
1237,119778.1649,96170.22966,1,96.43641327
1238,104486.0651,81311.87574,1,81.2790029
1239,98757.28794,83658.92016,1,83.63428377
1240,108134.6691,89615.72554,1,89.5068762
1241,98749.80036,83960.30724,1,84.045072
1242,108120.2977,90249.71625,1,90.14827719
1243,87902.38521,73203.55387,1,73.20678384
1244,96770.89878,75738.13402,1,75.72136344
1245,93717.18941,80033.59448,1,79.95808666
1246,92121.06694,72149.38957,1,72.30197999
1247,80535.60178,64489.98433,1,64.57103985
1248,114844.9624,94120.94442,1,94.22284992
1249,89341.02627,95120.83121,1,95.00527982
1250,95991.32225,77399.47579,1,77.33329124
1251,111976.1353,91517.35063,1,91.50308025
1252,76775.52638,62218.3689,1,62.26157403
1253,84436.3562,58417.20212,1,58.33047187
1254,82608.12717,63652.03746,1,63.63607866
1255,82002.68533,60311.92404,1,60.22969153
1256,98288.49961,76370.38472,1,76.31174297
1257,80338.42879,69541.51464,1,69.5304215
